State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Chittoor,2025-03-10,2025,03,5.3838e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-25,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-03-31,2025,03,0.000106387,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-04,2025,04,3.4019828787,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-05,2025,04,1.2902434733,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-06,2025,04,0.0363410421,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-04-27,2025,04,0.0065277327,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-05,2025,05,3.952780447,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-03,2025,05,10.1810741771,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-18,2025,05,12.4007225667,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-21,2025,05,19.4449427273,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-05-28,2025,05,0.719319177,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-10,2025,06,1.8366693632,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-15,2025,06,1.0016663906,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-21,2025,06,2.2524354214,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-25,2025,06,0.0217540667,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-06-27,2025,06,1.264286816,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-06,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-01,2025,02,0.0002165312,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-23,2025,02,0.0318598283,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-06,2025,03,0.00072473,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-10,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-24,2025,03,0.098403799,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-25,2025,03,0.6379720255,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-03-27,2025,03,0.1009604364,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-09,2025,04,0.0528479039,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-13,2025,04,1.1277626694,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-15,2025,04,0.0011131419,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-04-17,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-17,2025,05,1.8657209671,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-22,2025,05,11.5044662054,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-05-23,2025,05,8.5521317434,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-08,2025,06,1.9298197716,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-09,2025,06,0.1865428799,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-11,2025,06,3.0106737171,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-12,2025,06,1.5759433051,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-13,2025,06,1.1743786155,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-14,2025,06,3.4939719378,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-18,2025,06,0.5803163548,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-19,2025,06,0.1986666592,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-21,2025,06,5.4830422663,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-22,2025,06,3.3128833437,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-26,2025,06,21.7282527615,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-06-29,2025,06,5.1262014402,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-04,2025,01,0.0025523863,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-10,2025,01,0.0073751742,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-11,2025,01,0.0009710755,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-20,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-29,2025,01,0.0387367279,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-31,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-17,2025,02,0.0328660275,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-05,2025,03,0.0921143302,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-03-21,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-02,2025,04,0.0080987919,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-03,2025,04,0.0035471453,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-08,2025,04,2.8312725348,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-10,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-12,2025,04,0.1519739111,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-16,2025,04,3.7447697693,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-18,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-20,2025,04,0.070368101,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-24,2025,04,0.0034529733,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-04-26,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-07,2025,05,7.030204907,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-08,2025,05,0.1119043944,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-10,2025,05,0.0269536761,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-20,2025,05,19.4479426294,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-05-29,2025,05,0.5711563901,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-01,2025,06,0.2821693085,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-02,2025,06,0.0120927472,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-12,2025,06,7.0477100437,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-15,2025,06,1.3663502483,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-06-28,2025,06,0.1469120123,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-04,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-10,2025,01,0.003864629,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-26,2025,01,5.41499e-05,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-04,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-17,2025,02,0.0025964751,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-26,2025,02,0.000291762,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-28,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-07,2025,03,0.0469910604,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-14,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-03-31,2025,03,0.002530434,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-11,2025,04,1.0752057334,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-19,2025,04,0.0308634726,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-20,2025,04,0.0094516979,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-21,2025,04,0.1211517045,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-24,2025,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-04-25,2025,04,0.0472502702,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-04,2025,05,1.3886812708,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-05,2025,05,14.8629004898,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-20,2025,05,16.3625328957,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-22,2025,05,32.8350947044,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-26,2025,05,2.1702592374,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-05-28,2025,05,13.9625177365,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-03,2025,06,0.2214154261,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-04,2025,06,0.069793034,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-17,2025,06,2.7219669295,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-20,2025,06,0.1660206101,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-06-27,2025,06,11.4665022938,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-17,2025,01,0.0056417972,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-19,2025,01,0.0085247223,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-20,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-04,2025,02,0.0002669607,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-17,2025,02,0.0002834734,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-22,2025,02,0.0002014924,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-12,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-16,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-19,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-24,2025,03,0.0051860487,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-04,2025,04,11.2788701274,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-05,2025,04,0.5330009447,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-08,2025,04,0.0014866267,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-09,2025,04,0.1300148548,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-11,2025,04,0.6421335468,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-04-12,2025,04,0.183073337,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-05,2025,01,0.0002238122,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-29,2025,01,0.0029011558,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-31,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-03,2025,02,0.0004020238,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-17,2025,02,0.0154326078,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-03-10,2025,03,0.0020434635,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-07,2025,01,0.0002797208,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-12,2025,01,0.0002226571,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-01-21,2025,01,0.0016709524,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-02,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-03,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-21,2025,01,5.3838e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-01-27,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-01-29,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-07,2025,01,0.0156194914,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-11,2025,01,0.0009710755,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-01-18,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-06,2025,01,0.0005143776,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-01-27,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-03,2025,01,0.0034541016,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-21,2025,01,0.0004039186,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-24,2025,01,0.0106860247,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-01-25,2025,01,0.0020242787,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-16,2025,01,0.0308743197,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-17,2025,01,4.39228e-05,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-24,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-01-29,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-01,2025,01,3.1324e-05,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-02,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-03,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-10,2025,01,0.0002898122,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-11,2025,01,0.1773991328,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-13,2025,01,0.1570184264,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-24,2025,01,0.0005508031,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-01,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-07,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-10,2025,01,0.0001305367,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-12,2025,01,0.0018385266,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-18,2025,01,4.59e-07,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-20,2025,01,0.0007625664,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-01-11,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-01-23,2025,01,6.27218e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-01-18,2025,01,0.0056818522,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-03,2025,01,8.59921e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-04,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-12,2025,01,2.07974e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-13,2025,01,0.000118502,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-15,2025,01,4.79815e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-19,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-23,2025,01,0.030279655,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-24,2025,01,5.2141e-05,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-05,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-07,2025,01,0.0082787357,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-15,2025,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-16,2025,01,8.68843e-05,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-19,2025,01,0.3518934508,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-26,2025,01,0.0278299443,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-01-28,2025,01,5.72948e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-04,2025,02,0.0026971239,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-05,2025,02,0.0006081507,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-10,2025,02,0.0003473331,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-17,2025,02,0.0154326078,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-22,2025,02,7.65991e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-24,2025,02,1.07677e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2025-02-27,2025,02,3.82995e-05,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-08,2025,02,0.0026291148,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-26,2025,02,0.007302338,NRSC VIC MODEL
Andhra Pradesh,Guntur,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-19,2025,02,0.0003952167,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Krishna,2025-02-28,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-01,2025,02,0.0080300241,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-05,2025,02,0.0109747875,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-09,2025,02,0.000697842,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-21,2025,02,0.0005479382,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2025-02-24,2025,02,0.0001326589,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-02-05,2025,02,2.19614e-05,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-02-02,2025,02,0.0004451211,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2025-02-03,2025,02,0.0004451211,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-02-08,2025,02,0.0575466544,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-15,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-20,2025,02,3.479e-06,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2025-02-26,2025,02,6.66355e-05,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-02-16,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-05,2025,02,0.0101666147,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-14,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-20,2025,02,0.0021599523,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-22,2025,02,0.0004738872,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2025-02-28,2025,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-04,2025,04,20.0045394557,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-13,2025,04,-0.0056265788,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2025-04-15,2025,04,1.3317064277,NRSC VIC MODEL
